appid,name,release_date,is_free,type,genres,price_overview
332400,Girlfriend Rescue,"10 Jul, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 550000, 'final': 550000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 5,500'}"
332410,Moonchild,"22 Apr, 2016",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'KRW', 'initial': 780000, 'final': 117000, 'discount_percent': 85, 'initial_formatted': '₩ 7,800', 'final_formatted': '₩ 1,170'}"
332480,Phoenix Force,"13 Nov, 2014",False,game,"[{'id': '1', 'description': 'Action'}]","{'currency': 'KRW', 'initial': 110000, 'final': 110000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 1,100'}"
332490,Battle Fleet 2,"20 Nov, 2014",False,game,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 1550000, 'final': 1550000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 15,500'}"
332500,GRAV,"8 Jan, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]","{'currency': 'KRW', 'initial': 2100000, 'final': 2100000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 21,000'}"
332530,Shutshimi,2015 年 8 月 25 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 2800, 'final': 2800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 28.00'}"
332540,We Slay Monsters,2017 年 6 月 21 日,True,game,"[{'id': '23', 'description': '独立'}, {'id': '3', 'description': '角色扮演'}, {'id': '2', 'description': '策略'}]",
332580,Mimpi,"20 Jan, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 440000, 'final': 440000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 4,400'}"
332610,Mystik Belle,"22 May, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'KRW', 'initial': 1600000, 'final': 1600000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 16,000'}"
332620,PONCHO,"3 Nov, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 650000, 'final': 650000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 6,500'}"
